,date,capacity,turnover,open,high,low,close,change,transaction
90,2025-01-14,22752269,1522356181,68.6,69.0,66.2,66.3,-1.6,14503
91,2025-01-15,12236082,813654586,66.6,67.0,66.2,66.3,0.0,7138
92,2025-01-16,16682339,1112849747,67.5,67.9,65.8,65.8,-0.5,10624
93,2025-01-17,19956137,1324115758,66.0,67.5,65.7,66.0,0.2,10958
94,2025-01-20,14214091,954079043,66.4,67.7,66.1,67.6,1.6,8926
95,2025-01-21,13742202,918614047,67.5,68.3,66.2,66.4,-1.2,10002
96,2025-01-22,142625433,10064195568,68.0,73.0,67.9,73.0,6.6,66844
97,2025-02-03,92734657,6501598114,69.3,72.4,67.0,71.5,-1.5,50671
98,2025-02-04,68689499,4772107072,71.7,71.8,67.1,68.4,-3.1,38068
99,2025-02-05,52757582,3696822913,69.0,71.4,68.6,69.0,0.6,28681
100,2025-02-06,29052822,2026050968,70.4,70.9,69.2,69.5,0.5,18434
101,2025-02-07,110438984,8143453277,69.8,76.3,69.0,75.4,5.9,62465
102,2025-02-10,50082896,3712748692,75.0,75.4,73.2,73.8,-1.6,36960
103,2025-02-11,122631672,9438962197,75.1,79.3,74.3,77.5,3.7,73042
104,2025-02-12,91941060,6952262485,77.5,77.7,74.1,74.1,-3.4,54785
105,2025-02-13,46713383,3452199978,74.2,75.2,73.0,73.2,-0.9,29085
106,2025-02-14,37858144,2727635801,73.5,73.6,71.2,71.4,-1.8,24628
107,2025-02-17,28256918,2042567582,71.9,73.3,71.6,71.7,0.3,17098
108,2025-02-18,19558362,1416477668,72.0,72.9,71.8,72.5,0.8,11689
109,2025-02-19,36220718,2656009212,72.9,74.5,72.1,72.5,0.0,22519
110,2025-02-20,21326287,1541058165,72.8,73.3,71.6,71.6,-0.9,12690
111,2025-02-21,12563699,905069108,71.5,72.7,71.5,72.2,0.6,8331
112,2025-02-24,15006191,1081893303,71.5,72.9,71.0,72.2,0.0,10328
113,2025-02-25,25353726,1790761779,71.6,71.8,70.0,70.0,-2.2,18165
114,2025-02-26,11039640,778560481,69.5,71.2,69.4,70.7,0.7,7257
115,2025-02-27,14594292,1034629551,71.1,71.8,70.3,70.3,-0.4,11668
116,2025-03-03,28514334,1935372262,69.4,70.0,66.7,67.4,-2.9,18857
117,2025-03-04,20602378,1378466712,66.0,67.8,65.5,67.8,0.4,11427
118,2025-03-05,61455295,4037963240,66.8,66.9,64.8,64.9,-2.9,39590
119,2025-03-06,31990014,2095889666,65.4,66.4,64.6,64.7,-0.2,19943
120,2025-03-07,25316294,1616269229,64.5,65.2,63.1,63.3,-1.4,17253
121,2025-03-10,27253631,1717243591,62.6,64.3,62.1,62.9,-0.4,15127
122,2025-03-11,20490236,1258793322,61.7,62.4,60.3,62.2,-0.7,12887
123,2025-03-12,17773854,1102897309,62.5,63.1,61.2,61.6,-0.6,12039
124,2025-03-13,24602371,1550489053,62.3,64.2,62.0,62.2,0.6,15550
125,2025-03-14,13047203,811480447,62.7,63.0,61.6,62.1,-0.1,8247
126,2025-03-17,7994096,498547087,62.8,63.0,61.9,61.9,-0.2,5828
127,2025-03-18,9780317,616575839,62.6,63.5,62.6,63.2,1.3,6658
128,2025-03-19,11063647,689239303,63.6,63.6,61.4,61.7,-1.5,9551
129,2025-03-20,6943263,435262105,62.7,63.0,62.3,62.7,1.0,4854
130,2025-03-21,5942905,370500075,62.9,63.0,62.0,62.3,-0.4,5255
131,2025-03-24,8912264,546486013,62.7,62.8,60.6,60.6,-1.7,7407
132,2025-03-25,8205126,500711714,61.5,61.8,60.5,61.0,0.4,5316
133,2025-03-26,5877019,358802210,61.3,61.6,60.7,60.9,-0.1,3772
134,2025-03-27,13517777,806225163,59.6,60.3,59.3,59.5,-1.4,8735
135,2025-03-28,19105957,1108029425,59.5,59.5,57.2,57.8,-1.7,11042
136,2025-03-31,18052041,1007266728,55.8,57.1,54.9,55.1,-2.7,10210
137,2025-04-01,9837292,555010757,56.0,57.1,55.5,56.7,1.6,6259
138,2025-04-02,18410745,1067456040,57.1,59.2,56.2,58.2,1.5,10301
139,2025-04-07,854048,44751993,52.4,52.4,52.4,52.4,-5.8,1047
140,2025-04-08,12791789,604423296,47.2,48.25,47.2,47.2,-5.2,7020
141,2025-04-09,44364472,1945850815,43.5,46.7,42.5,42.95,-4.25,20904
142,2025-04-10,4151330,195942731,47.2,47.2,47.2,47.2,4.25,1335
143,2025-04-11,44419593,2170906162,46.5,50.8,45.25,50.8,3.6,27685
144,2025-04-14,35800098,1862415308,52.0,53.8,50.6,51.3,0.5,19091
145,2025-04-15,15085007,788009293,51.8,52.8,51.4,52.5,1.2,10498
146,2025-04-16,11904365,613278658,52.0,52.4,50.9,51.2,-1.3,7538
147,2025-04-17,16461973,828570855,50.1,51.0,49.5,50.3,-0.9,8377
148,2025-04-18,9488215,478764254,50.8,51.0,50.1,50.4,0.1,4601
149,2025-04-21,9765335,485920149,50.6,50.8,49.1,49.2,-1.2,5630
150,2025-04-22,8356089,406794130,48.55,49.35,48.2,48.35,-0.85,5313
